Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Proprietary Compound,Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Quality Control,Channels
1093713860,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1029848626,,,23417,MLYCD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1041275839,,,7068,THRB,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0036322329,,,27349,MCAT,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0032531938,,,2902,GRIN1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,G9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1039123463,,,1137,CHRNA4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1025262650,,,1557,CYP2C19,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1107240989,,,5209,PFKFB3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1044099805,,,3815,KIT,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1003995058,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1133793377,,,3757,KCNH2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1069636978,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1107818707,,,1233,CCR4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0189662683,,,4986,OPRK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1002034310,,,153,ADRB1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029829118,,,3269,HRH1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123524736,,,3757,KCNH2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0020554899,,,4986,OPRK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0074973784,,,4887,NPY2R,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0069222423,,,1815,DRD4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123529756,,,3757,KCNH2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,H9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1014533017,,,1075,CTSC,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122308107,,,3065,HDAC1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1064959029,,,5594,MAPK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123537555,,,552,AVPR1A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0152765462,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122308612,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1016425462,,,3383,ICAM1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1038209031,,,140,ADORA3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0128773078,,,2646,GCKR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122311136,,,3065,HDAC1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029450281,,,6256,RXRA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122059300,,,9934,P2RY14,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0151777895,,,1230,CCR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0044968795,,,1565,CYP2D6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0081766701,,,6778,STAT6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1025536680,,,4088,SMAD3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1069672156,,,3359,HTR3A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1001901705,,,4986,OPRK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057816933,,,5156,PDGFRA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1048155073,,,23621,BACE1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1089190770,,,7201,TRHR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123530813,,,140,ADORA3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,I9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0031334573,,,760,CA2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057816131,,,5999,RGS4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0179295269,,,4233,MET,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1028438877,,,1139,CHRNA7,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1061326665,,,139760,GPR119,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029944791,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150386556,,,351,APP,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123571959,,,1559,CYP2C9,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1072659735,,,2902,GRIN1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0039856246,,,6869,TACR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0023356893,,,6580,SLC22A1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1034687263,,,5915,RARB,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123574988,,,1565,CYP2D6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1039200561,,,338557,GPR120,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1070939188,,,4985,OPRD1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0039509723,,,836,CASP3,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1065099190,,,51135,IRAK4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1047572637,,,3065,HDAC1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1089851167,,,2739,GLO1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122305729,,,1956,EGFR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1000490899,,,3579,CXCR2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123531332,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,J9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1063947872,,,2912,GRM2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1125872696,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1033079709,,,3939,LDHA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1045570497,,,3362,HTR6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0190405467,,,6566,SLC16A1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1140253269,,,1585,CYP11B2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1035267590,,,1956,EGFR,,,Fail,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0025461264,,,2932,GSK3B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1056343188,,,6833,ABCC8,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057822340,,,641,BLM,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0046373137,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123575913,,,4233,MET,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1094657660,,,6401,SELE,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1000409555,,,367,AR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1062773446,,,1017,CDK2,,,Pass,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0014867798,,,8569,MKNK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0211122871,,,187,APLNR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1026547442,,,729230,CCR2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1050668373,,,4318,MMP9,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0215467696,,,2645,GCK,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150416700,,,3028,HSD17B10,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150826176,,,2581,GALC,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,K9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1064078152,,,3357,HTR2B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0151424512,,,5467,PPARD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0206632734,,,5914,RARA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1023384878,,,1081,CGA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1072251443,,,1128,CHRM1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0013798769,,,4000,LMNA,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1055070991,,,472,ATM,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1054571088,,,5594,MAPK1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1000503067,,,2099,ESR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1126886599,,,3061,HCRTR1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0172049899,,,3269,HRH1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1019300095,,,5467,PPARD,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0215169736,,,3700,ITIH4,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093713860,L23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1081563062,,,136,ADORA2B,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
